test_index,matched_train_index,max_cosine_similarity,test_label,matched_train_label,test_text_preview,matched_train_text_preview
243,16337,0.8501372354235261,1,1,UK's Johnson meets Iran president as he lobbies for jailed aid worker DUBAI/LONDON (Reuters) - British Foreign Secretary Boris Johnson held almost an hour of talks with Iranian President Hassan Rouhani on Sunday after flying to Tehran to seek the rel,UK's Johnson in Iran talks to lobby for jailed aid worker DUBAI (Reuters) - British Foreign Secretary Boris Johnson flew to Tehran on Saturday to seek the release of a jailed British-Iranian aid worker. The Foreign Office said Johnson spoke  frankly 
1563,80,0.8469971718067,0,0,"Boiler Room EP #123 – Right vs. Left, Jerry Springer Style Tune in to the Alternate Current Radio Network (ACR) for this week s broadcast of The Boiler Room . Join us for uncensored, uninterruptible talk radio, custom-made for barfly philosophers, mi","Digisexual Robot Pimps, Swamp Chess, Hollywood & DC Cannibalism: Boiler Room EP #137 Tune in to the Alternate Current Radio Network (ACR) for another LIVE broadcast of  The Boiler Room  tonight 6:00 PM PST | 8:00 PM CST | 9:00 PM EST for this special"
831,3769,0.8468444769422985,1,1,"U.S. experts think North Korea could launch missile 'within days': government sources WASHINGTON (Reuters) - U.S. government experts think North Korea could conduct a new missile test within days, in what would be its first launch since it fired a mi","Japan detects radio signals pointing to possible North Korea missile test: source TOKYO/WASHINGTON (Reuters) - Japan has detected radio signals suggesting North Korea may be preparing another ballistic missile launch, although such signals are not un"
1593,9932,0.8453741099264688,0,0,FORMER U.S. ATTORNEY: “It’s VERY Clear Intel Conspired to Frame Trump” (VIDEO) JOE DIGENOVA has been around D.C for decades and has seen it all. He probably didn t see his one coming. The incoming president  was set-up to be taken down. A soft coup i,LAWYER FOR FBI INFORMANT Knows of Russian Bribery and Info ‘That Involves the Clintons’ [Video] DC lawyer Victoria Toensing is one smart cookie. She s representing a former FBI informant who has evidence on kickbacks and bribery involving the transpo
373,12682,0.8420249527269379,0,0,"A Sick Little Boy Just Found a Heart Donor Hours After FLOTUS Prayed Over Him First Lady Melania Trump has been busy praying over sick children during her 9 day trip overseas   and it seems at least one of her prayers may have been answered.In fact, ",PRACTICING CATHOLIC Melania Trump Prays Over Sick Little Boy…Hours Later A Miracle Happens [VIDEO] America is falling in love with Melania Trump. You can t help but notice how Melania lights up every time she is around children. Her trip to a local h
3105,5611,0.8415236588463095,1,1,"Pakistan's ousted PM Sharif 'back with full force' as party chief ISLAMABAD (Reuters) - Pakistan s ruling party on Tuesday re-elected ousted premier Nawaz Sharif as its leader, saying he was  back with full force , a day after using its parliamentary","Pakistan's ruling party nominates ousted PM Sharif to lead it ISLAMABAD (Reuters) - The ruling Pakistan Muslim League-Nawaz (PMLN) party nominated ousted premier Nawaz Sharif as its leader on Monday, a government minister said, hours before it used i"
917,26132,0.838422814732253,1,1,"U.S., state courts issue conflicting rulings on Michigan vote recount (Reuters) - A Michigan state appeals court on Tuesday ordered a halt to the recount of that state’s presidential election vote sought by Green Party candidate Jill Stein, while a f","U.S. judge reverses order requiring vote recount in Michigan (Reuters) - A federal judge in Michigan on Wednesday revoked his order requiring a recount of the state’s presidential vote sought by Jill Stein, siding with a state appeals court that foun"
2761,3001,0.836067077508776,1,1,Frankfurt to evacuate thousands as huge WWII bomb defused FRANKFURT (Reuters) - Frankfurt city officials have warned that Germany s financial capital could grind to a halt on Monday if residents don t heed orders to vacate their homes to allow the de,Frankfurt starts evacuation before attempt to defuse WWII bomb FRANKFURT (Reuters) - Frankfurt emergency service staff started to evacuate patients from two hospitals in Germany s financial capital on Saturday ahead of the planned defusing of a massi
704,9342,0.8324105083999409,1,1,Hong Kong leader can't rule out barring even former governor Patten as China flexes muscles HONG KONG (Reuters) - Hong Kong s leader denied on Friday that China had taken over immigration controls in the city after a British activist was refused entr,"London demands answers as British rights activist barred from Hong Kong HONG KONG (Reuters) - A British activist critical of Hong Kong s rights record was barred entry to the former British colony on Wednesday, prompting a demand from London for an e"
411,7797,0.8322764357913206,1,1,Puerto Rico authorizes debt payment suspension; Obama signs rescue bill SAN JUAN (Reuters) - Puerto Rico authorized suspension of payments on its general obligation debt on Thursday just minutes after U.S. President Barack Obama signed a law creating,"Puerto Rico says will default on $779 million of senior debt SAN JUAN (Reuters) - Puerto Rico on Friday said it will default on $779 million worth of constitutionally backed debt, its most senior bonds, making good on threats that the island would ch"
2078,6610,0.8306717730242918,1,1,"White House threatens to veto Republicans' Zika funding plan WASHINGTON (Reuters) - The White House on Thursday threatened to veto the $1.1 billion approved by the U.S. House of Representatives to fight the Zika virus, blasting the measure for short-","Republican lawmakers approve $1.1 billion in new Zika funds WASHINGTON (Reuters) - The U.S. House of Representatives on Thursday agreed to $1.1 billion to fight the Zika virus, short-changing President Barack Obama’s $1.9 billion funding request and "
157,23987,0.8291188728198818,1,1,"U.S. says air strike kills over 100 militants in Somalia WASHINGTON (Reuters) - The U.S. military said it killed more than 100 Islamist militants in Somalia on Tuesday when it launched an air strike against al Shabaab, an al Qaeda-linked insurgent gr","U.S. mounts air strike against al Shabaab militants in Somalia MOGADISHU (Reuters) - The United States military has carried out an air strike in Somalia against al Shabaab, an al Qaeda-linked Islamist insurgency that wants to topple the U.N.-backed g"
3591,16384,0.8266503534899937,1,1,"Arrested U.S. consulate worker in Turkey meets lawyer ISTANBUL (Reuters) - A U.S. consulate worker detained by Turkish authorities last week saw his lawyer on Friday.  We had the necessary meeting with my client,  lawyer Halit Akalp told Turkish tele","Arrested U.S. consulate worker in Turkey will meet lawyer on Friday: minister ANKARA (Reuters) - The U.S. consulate worker who was arrested by Turkish authorities last week will meet his lawyer on Friday, Turkish Justice Minister Abdulhamit Gul said "
1426,7383,0.8265341912201052,1,1,"Clinton leads Trump by 5 points in presidential race: Reuters/Ipsos poll NEW YORK (Reuters) - Democratic presidential candidate Hillary Clinton leads Republican rival Donald Trump by 5 percentage points among likely voters, roughly the same advantage","Clinton leads Trump by 5 points: Reuters/Ipsos poll NEW YORK (Reuters) - Democrat Hillary Clinton has a 5 percentage point lead over Republican Donald Trump in the U.S. presidential race, according to the latest Reuters/Ipsos opinion poll released on"
497,7055,0.8252367171178779,1,1,DUP calls for Northern Ireland direct rule in 'very near future' LONDON (Reuters) - The head of the Democratic Unionist Party (DUP) in the British parliament urged the British government on Thursday to institute direct rule of Northern Ireland  in th,"London to set Northern Ireland budget as direct rule looms BELFAST/DUBLIN (Reuters) - The British government is to impose a budget on Northern Ireland for the first time in a decade, a major step toward imposing direct rule after attempts to form a p"
1259,22787,0.8245827743691209,1,1,"Factbox: Trump on Twitter (Aug 31) -  Texas The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump, @realDonaldTrump and @POTUS.  The opinions expressed are his own. Reuters has not edited the statements ","Factbox: Trump on Twitter (Sept 18) - U.S. Air Force, CIA The following statements were posted to the verified Twitter accounts of U.S. President Donald Trump, @realDonaldTrump and @POTUS.  The opinions expressed are his own. Reuters has not edited t"
3060,4876,0.8229611099954511,1,1,Republicans propose bill to privatize U.S. air traffic control WASHINGTON (Reuters) - The chairman of the U.S. House of Representatives’ Transportation Committee on Wednesday proposed legislation to privatize the U.S. air traffic control system and m,Senators challenge Trump plan to privatize air traffic control WASHINGTON (Reuters) - The United States’ top transportation official on Wednesday promoted the Trump administration’s proposed privatization of the air traffic control system in the face
530,4,0.8207056132708771,1,1,Senate confirms FCC chairman to new five-year term WASHINGTON (Reuters) - The U.S. Senate on Monday confirmed Federal Communications Commission Chairman Ajit Pai for another five-year term on the telecommunications regulatory panel where he faces dec,U.S. Senate plans to vote on FCC chairman tenure this week WASHINGTON (Reuters) - U.S. Senate Majority Leader Mitch McConnell on Tuesday moved to force the Senate to vote later this week on the nomination of Federal Communications Commission Chairman
2217,26769,0.8204954215940707,1,1,"Interior Department watchdog drops probe of threat to Alaska senator on healthcare WASHINGTON (Reuters) - The Interior Department’s inspector general said it dropped a probe into a reported threat by the agency’s head, Ryan Zinke, to Republican Senat","Interior Department watchdog to investigate threat to Alaska senator on healthcare WASHINGTON (Reuters) - The Interior Department’s inspector general said it would investigate a reported threat by the agency’s head, Ryan Zinke, against Republican Sen"
3421,12974,0.8198740860962462,1,1,"Factbox - German coalition watch: We want experiment to succeed - CDU BERLIN (Reuters) - Chancellor Angela Merkel won a fourth term in office in the German national election on Sept. 24, but a fractured vote that brings the far-right into parliament ","FACTBOX - German coalition watch: Agreeing on lowest common denominator not enough - Greens BERLIN (Reuters) - Chancellor Angela Merkel won a fourth term in office in the German national election on Sept. 24, but a fractured vote that brings the far-"
1898,9949,0.8188225219786385,1,1,"Malaysia in talks with U.S. firm Ocean Infinity to resume MH370 search KUALA LUMPUR (Reuters) - Malaysia is negotiating with U.S.-based seabed exploration firm Ocean Infinity to resume the search for Malaysia Airlines MH370, which vanished three year",Malaysia in talks with U.S. firm Ocean Infinity to resume MH370 search KUALA LUMPUR (Reuters) - Malaysia is negotiating with U.S.-based seabed exploration firm Ocean Infinity to resume the search for the missing Malaysia Airlines flight MH370. MH370 
